;fcitx Version 0x03 Table file
KeyCode=abcdefghijklmnopqrstuvwxy
Length=4
Pinyin=@
PinyinLength=4
Prompt=&
ConstructPhrase=^
[Rule]
e2=p11+p12+p21+p22
e3=p11+p21+p31+p32
a4=p11+p21+p31+n11
[Data]
a 工
axsy 东张西望
axtf 药罐
axth 药片
axtj 药香
axts 药箱
axua 药瓶
axub 药疗
axuj 药单
axur 药效
axut 藏经阁
axuw 药疹
axvy 药丸
axwg 药盒
axwg 苌弘化碧
axww 药价
axwy 蕴含
axwy 药食
axxh 药引
axxj 药费
axyc 蕴育
axym 萍乡市
axyn 药房
axyp 药膏
axyt 东乡族
axyy 药方
ayae 荠菜
ayah 芳菲
ayai 荒落
ayai 芦荡
ayaj 芳草
ayaj 荒草
ayaj 蒿草
ayaj 蓑草
ayaq 芳苑
ayaw 芦荟
ayaw 芦花
ayay 花言巧语
ayay 芳芳
ayay 巧语花言
aybb 蒿子
aybc 萃取
ayce 蓄能
aydc 蔚为大观
aydi 芒硝
aydr 荒原
aydt 敬谢不敏
aydt 敬请期待
aydx 荒诞不经
ayed 蓄须
ayen 蓄力
ayfc 芳魂
ayfn 芳馨
ayfn 菜市场
ayft 荒诞无稽
ayft 暮夜无知
ayfy 功高震主
ayfy 荒坟
aygh 荒政
aygj 莫衷一是
ayhw 芳龄
ayic 芳泽
ayic 荒滩
ayie 荒淫
ayii 蓄水
ayii 荒沙
ayiy 东帝汶
ayjf 荒野
ayjs 芒果
aykh 芳踪
ayky 节哀顺变
aylf 荒置
aylj 共商国是
aynh 荒疏
aynn 工商局
aynt 蓄发
ayny 芳心
ayoc 芳烃
ayon 荒废
aypa 荒寒
ayph 荒寂
aypt 匾额
aypw 芳容
ayqd 蔼然
ayqf 匿迹销声
ayqk 芳名
ayqm 荒岛
ayqm 藏诸名山
ayqt 工商银行
ayrt 荒丘
ayrv 蓄势
ayrv 东京热
aysf 荒村
aysg 芳醇
aysm 芒刺
aysv 芦根
aytd 荒乱
aytg 荒年
aytg 芳年
ayth 英文版
ayth 匾牌
ayth 芦竹
aytk 芒种
aytk 蓄积
aytt 芦笙
aytt 东郭先生
aytv 芦笋
aytx 藏语系
aytx 英语系
ayua 功高盖世
ayuc 蔚为壮观
ayug 蓄养
ayug 恐高症
ayuh 东施效颦
ayui 荒瘠
ayuj 蓄意
ayur 荒郊
ayvt 巧言如簧
aywd 艺高人胆大
aywf 茶话会
aywg 草率从事
aywn 荒僻
aywq 巧言令色
ayww 荒谷
ayww 东方人
ayww 七高八低
ayww 荣谐伉俪
aywx 芳华
aywy 芳邻
aywy 七言八语
ayxa 东方红
ayxw 节衣缩食
ayxw 荒谬绝伦
ayyc 荒弃
ayye 蓑衣
ayyf 蓄谋
ayyf 散文诗
ayyy 荒诞主义
ayyy 匾文
baar 卫戍区
babn 陈皮
baet 陈胜
bafc 陈云
bagc 聂荣臻
bagm 陈规
bais 陈酒
baje 陈明
bang 陈情
baoo 陈炎
baow 陈腐
baoy 陈米
baoy 陈粮
bapd 隔世之感
baqa 陈氏
baru 隔靴搔痒
barw 陈兵
basg 陈醋
basg 陈酿
bast 陈桥
batg 陈年
batg 除邪惩恶
bati 孤芳自赏
batu 皮划艇
baug 陈世美
bauq 辽东半岛
bauq 阿世盗名
bawu 降落伞
baww 孤苦伶仃
baww 孤苦令仃
bawx 陈货
baxv 陈绍
bayg 陈请
bayj 除草剂
bayn 陈词
bayo 陈迹
bayr 陈诉
bayt 陈放
bayu 陈说
bayy 陈言
bayy 陈文
bbbb 子子孙孙
bbbb 屮艸芔茻
bbcc 子桑
bbcc 险阻艰难
bbcq 子鸡
bbde 阴阳历
bbde 子有
bbds 防卫厅
bbdw 孕期
bbdw 孜孜不倦
bbel 子爵
bbff 出出进进
bbfi 防卫过当
bbft 子孝
bbft 子都
bbgm 子规
bbgn 耿耿于怀
bbgn 耿耿于心
bbgt 阴阳五行
bbhh 子目
bbhj 耳聪目明
bbii 子孙满堂
bbij 降降温
bbjf 子时
bbjh 子曰
bbjq 陈子昂
bbkh 子路
bbkm 子嗣
bblg 子车
bbmr 子网
bbna 子民
bbng 孜孜以求
bbnn 子书
bbnr 阴阳怪气
bbod 子类
bbou 子粒
bbpg 阴阳家
bbpg 孩子家
bbpu 孤陋寡闻
bbpu 孔孟之道
bbpu 子实
bbqk 子句
bbqk 出了名
bbqt 子儿
bbqv 子键
bbrt 孩子气
bbrw 子孙后代
bbsf 孺子可教
bbsl 陈陈相因
bbtf 子午
bbtg 孺子牛
bbtv 耶律
bbuk 子部
bbus 阿联酋
bbuu 孤孤单单
bbvn 子婿
bbwa 子代
bbwg 子侄
bbwo 子承父业
bbwu 隐隐作痛
bbwu 孩子们
bbww 随随便便
bbwy 子集
bbwy 附耳低言
bbxn 子母
bbxx 隐隐约约
bbxx 陆陆续续
bbym 辽阳市
bbyn 子房
bbyt 耶诞
bbyw 子夜
bbyw 除了这个
bcae 聚散
bcag 取巧
bcai 聚落
bcax 取药
bcbc 聚聚
bcbc 盈盈
bcbg 聂耳
bcce 盈通
bccq 取物
bcdc 取码
bcdg 取石
bcdh 聚在
bcdn 聚成
bcdw 取其
bceg 承欢膝下
bcex 聚脂
bcfd 颞颥
bcff 取款
bcfh 取走
bcfn 盈亏
bcfp 取过
bcgc 取到
bcgc 娶到
bcgm 取现
bcgq 聚歼
bcgu 取来
bcgu 取平
bcgv 娶妻
bchq 聚餐
bcia 盈满
bcia 聚汇
bcif 取法
bcig 聚光
bcjw 联欢晚会
bcjy 取景
bclk 取回
bcme 颞骨
bcmf 聚财
bcmf 聚赌
bcnn 取书
bcnu 取悦
bcoo 聚糖
bcoo 取火
bcpd 取宠
bcpg 聚宝
bcpp 取之
bcqg 取钱
bcqk 取名
bcrc 取反
bcrd 聚拢
bcrt 聚气
bcsg 聚酯
bcsk 取整
bcsu 取样
bctc 出双入对
bcth 取自
bctk 聚积
bctm 取向
bctn 取乐
bctr 娶我
bctt 取笑
bcud 聚头
bcun 取决
bcus 娶亲
bcut 聚首
bcut 取道
bcuy 取闹
bcuy 盈门
bcwf 聚会
bcwf 取舍
bcwf 取值
bcwh 娶个
bcwh 取个
bcwk 取保
bcwt 取件
bcww 聚众
bcwx 取货
bcxc 取经
bcxf 聚结
bcyg 取证
bcyj 聚齐
bcyj 取齐
bcyn 取词
bcyo 聚变
bcyr 取义
bcyr 聚义
bcyx 盈率
bcyy 聚议
bdag 随葬
bdap 承蒙
bdbf 阳奉阴违
bdbw 随队
bdce 颇能
bdcg 堕马
bddd 颇大
bdde 颇有
bdde 阳春有脚
bddf 承压
bddg 随感
bddg 颇感
bddh 颇丰
bddh 出其不虞
bddh 颇不
bddo 耳鬓厮磨
bddo 耳鬓斯磨
bddu 出其不意
bddw 承奉
bddw 随其
bddx 承袭
bdeb 防不胜防
bdec 堕胎
bdew 承办
bdfa 承载
bdfb 随地
bdfb 堕地
bdfc 承运
bdfj 隋朝
bdfk 随喜
bdfm 陇南
bdft 承教
bdft 子不教
bdgc 随到
bdgc 陶犬瓦鸡
bdgj 卫斯理
bdgk 随带
bdgu 承平
bdhh 承上
bdhh 陌上
bdhw 颇具
bdif 颇感兴趣
bdip 随常
bdip 颇觉
bdip 颇深
bdiq 随大溜
bdit 陇海
bdiv 承当
bdiy 随大流
bdkd 随顺
bdkh 陌路
bdkk 随口
bdkm 随员
bdld 承恩
bdlf 承转
bdlg 随车
bdmg 随同
bdng 承情
bdnt 随性
bdny 随心
bdoi 承应
bdot 阿基米德
bdov 隋唐
bdpl 随军
bdpp 随之
bdqg 承印
bdqi 承销
bdqm 颇负
bdqq 颇多
bdrf 阳春白雪
bdrr 随拍
bdru 承接
bdsg 陇西
bdsh 随想
bdsh 承想
bdsk 颇可
bdte 随笔
bdte 承租
bdte 出奇制胜
bdtf 承德
bdtf 出有入无
bdtf 了不长进
bdtf 随迁
bdth 随处
bdtj 颇得
bdtj 了不得
bdtk 随和
bdtp 承乏
bdty 堕入
bdue 承前
bdug 隔三差五
bdug 颇有道理
bduk 承兑
bdvg 承建
bdvt 随群
bdwa 承贷
bdwb 随他
bdwd 承做
bdwf 颇佳
bdwf 承付
bdwh 降龙伏虎
bdwk 承保
bdwn 颇似
bdwp 取而代之
bdwq 颇像
bdwr 随风
bdwt 取大优先
bdww 随从
bdww 出厂价
bdww 随人
bdww 随俗
bdwx 随货
bdxj 颇费
bdxo 承继
bdxx 随缘
bdya 承诺
bdyf 也不为过
bdyh 承让
bdym 颇高
bdym 随调
bdyn 随记
bdyn 联邦调查局
bdyn 承望
bdyt 随州
bdyy 随访
beac 阴茎
beae 阴功
beae 附肤落毛
beai 阴蔽
beay 阴蒂
bebe 阴阴
bebg 阻隔
bebh 阴骘
bebw 阴险
bece 承受能力
becn 阴柔
becw 阻难
bede 阴历
bede 阴郁
bedf 阴唇
bedl 阴面
beet 阴毛
befa 阻截
befb 阴地
befc 阴云
befc 阴魂
befe 阴霾
befg 阴雨
befg 阴干
begb 阻击
begd 阴天
begf 聊胜于无
begk 阴囊
begm 阴曹
begu 阴平
begx 阴毒
beho 阴虚
beig 阻滞
beij 阴湿
beiq 阴沟
bejg 阴晴
bejn 阴电
bejq 阻遏
bejt 阴晦
bekg 阻吓
bekh 阴跌
belw 阴界
bemm 阴山
beng 阴司
bent 阴性
benx 阻尼
beoq 阻燃
bept 阴宅
beqe 阴角
beqt 阴狠
bere 阻援
berk 阴损
berl 孟加拉国
berr 阴爻
bert 阴气
beru 阻拦
beru 孟加拉
berv 阴鸷
berv 阴招
bery 阻抗
besb 阴极
besg 阻梗
bess 阴森
besy 阴核
betc 阴私
betf 阴德
betn 阴阜
bett 阴笑
beuj 阴间
beuk 阴部
beuw 阴冷
beuy 阴凉
bewf 阻值
bewf 附加值
bewr 阴风
bewr 耳边风
bexg 阴线
bexj 附加费
bexq 阻绝
beyn 阴户
beyy 阴文
bfaf 除却巫山不是云
bfaj 陵墓
bfbb 孺子
bfbt 随声附和
bfda 阴魂不散
bfdb 隔墙有耳
bfeg 陵县
bffb 陡坡
bffb 陡地
bffh 陡直
bffh 陡起
bffu 陡增
bffw 孤零零
bfii 陵水
bfjg 降雨量
bfjg 际地蟠天
bfjm 际遇
bfjr 孤魂野鬼
bflf 陵园
bflf 陡转
bflx 阴雨连绵
bfmc 陡峻
bfmd 陡崖
bfmi 陡峭
bfnk 陡壁
bfoa 陡度
bfpd 阴云密布
bfps 陕甘宁
bfpu 陵寝
bfqd 陡然
bfqv 陡急
bfsw 取款机
bfsw 陈嘉桦
bfta 陡升
bftf 阮籍
bftf 出老千
bfuu 陡立
bfwf 际会
bfww 承运人
bfyo 陡变
bgan 隔世
bgaw 陋巷
bgaw 卫戍
bgbb 孔夫子
bgbb 耳子
bgbf 耳际
bgbn 耳孔
bgbn 陈规陋习
bgbq 聊一聊
bgbw 卫队
bgdd 耳套
bgde 耳鬓
bgde 孔武有力
bgdn 隔成
bgdx 耳聋
bgea 隔膜
bgea 耳膜
bgen 耳力
bgeu 附赘悬疣
bgfc 陆运
bgfc 了下去
bgfd 出于无奈
bgff 隔墙
bgfg 卫士
bgfk 耳鼓
bgfm 陕南
bgfn 隔声
bgfn 聊表寸心
bgfo 阴曹地府
bgfr 耳垢
bggd 隔天
bggd 耳环
bggf 乃至于
bggm 陋规
bggt 耳麦
bghk 陆战
bghk 聊天止于呵呵
bghq 隐形眼镜
bgia 隔江
bgid 耳尖
bgii 隔水
bgim 耳洞
bgip 陆沉
bgit 陆海
bgit 隔海
bgiw 卫浴
bgiy 陆游
bgjf 耳里
bgjj 隔日
bgjk 耳蜗
bgjq 卫冕
bgkd 耳顺
bgke 隔别
bgkh 陆路
bgkh 耳中
bgkq 耳鸣
bgkr 耳听
bglg 卫国
bglq 耳软
bglu 耳畔
bglw 阶下囚
bglw 耳轮
bgmd 隔岸
bgmm 隔山
bgmx 皮开肉绽
bgnf 隔层
bgng 陋屋
bgno 耳屎
bgnu 陋习
bgnu 耳屏
bgny 隔心
bgon 隔断
bgoo 隔火
bgoy 耳廓
bgoy 出死断亡
bgpa 耳塞
bgpg 陋室
bgpg 陆家
bgpw 陆空
bgpw 耳穴
bgpy 卫视
bgpy 耳福
bgqf 耳针
bgqn 耳饰
bgqs 耳钉
bgru 隐恶扬善
bgrv 隔热
bgrv 耳热
bgrw 卫兵
bgrw 陆拾
bgry 卫护
bgsr 隔板
bgst 陆桥
bgsu 卫校
bgsv 耳根
bgth 隔段
bgtn 除恶务尽
bgtu 耳科
bgub 耳闻
bguc 耳痛
bguh 隔着
bguj 隔音
bguj 耳音
bguk 耳部
bgut 卫道
bguy 隔阂
bguy 耳门
bgwa 隔代
bgwr 耳风
bgwr 陆风
bgww 陋俗
bgwy 耳食
bgyb 耳熟
bgyb 耳郭
bgyg 耳语
bgyn 隔扇
bgyn 耳房
bgyn 隔房
bgyu 耳旁
bgyw 隔夜
bhdn 蚩尤
bhdq 除此而外
bhdu 除旧布新
bhgt 出此下策
bhgu 耳目一新
bhgu 除旧更新
bhif 障眼法
bhme 耻骨
bhnq 除此以外
bhny 除非己莫为
bhtd 子虚乌有
bhtt 耻笑
bhyg 承上启下
biaa 出水芙蓉
bick 孤掌难鸣
bidf 聚沙成塔
biep 孙膑
bifb 隙地
bifi 出没无常
bifj 防洪堤
bifj 防波堤
biga 孙武
bigi 随波逐流
bigr 孤注一掷
bihi 耳濡目染
biii 出污泥而不染
biii 出淤泥而不染
biii 陆海潘江
biip 阴沉沉
bije 陶渊明
bijn 函电
bikg 孙吴
bilq 阿波罗
bimq 函购
bipw 陆海空
biqa 孙氏
biqa 也没错
biqc 逊色
biqd 孟浩然
biqt 孙儿
bire 函授
bisc 孙权
bish 丞相
bitf 函告
bitj 函复
bits 孙策
bitt 阴沟翻船
biuj 隙间
bivt 孙媳
bivt 孟尝君
bivv 孙女
biwt 函件
biwu 逊位
bixg 陇海线
bixt 隙缝
biym 函调
biyn 陈水扁
biyy 孙文
bjan 阳世
bjat 阳萎
bjbi 防暑降温
bjbt 皮里阳秋
bjcc 阿里巴巴
bjde 阳历
bjdl 阴暗面
bjdl 阳面
bjdp 随遇而安
bjdt 阳寿
bjdt 出师不利
bjdt 皮里春秋
bjdw 阳春
bjfb 阳坡
bjfg 及时雨
bjga 聪明一世
bjgu 阳平
bjho 阳虚
bjhw 阳具
bjia 阳江
bjje 阳明
bjjn 阳电
bjlw 阳界
bjmr 阳刚
bjmr 隐晦曲折
bjor 卫星广播
bjos 孔明灯
bjou 阳燧
bjpt 阳宅
bjpt 聪明之处
bjpy 除暴安良
bjri 阳泉
bjrr 阳爻
bjrt 阳气
bjry 聪明反被聪明误
bjsb 阳极
bjtt 及时行乐
bjub 阳朔
bjud 阳关
bjuj 阳间
bjut 阳痿
bjwu 阳伞
bjww 聪明伶俐
bjxg 阳线
bjxs 聪明绝顶
bjyf 子曰诗云
bjyf 阳谋
bjyy 阳文
bkai 陨落
bkbg 随叫随到
bkdd 职大
bkdu 出口成章
bked 亟须
bkfd 亟需
bkfn 职场
bkfn 职专
bkfq 防患未然
bkft 职教
bkgo 陨灭
bkgo 防患于未燃
bkgq 防患于未然
bkhw 亟盼
bkip 职掌
bkjt 陨星
bkke 职别
bkkh 职中
bknt 职改
bkov 职数
bkpf 职守
bkpn 职官
bkqt 陨铁
bkru 耶路撒冷
bksu 职校
bktf 亟待
bktq 职称
bktq 职衔
bkue 职前
bkwj 职介
bkwv 职分
bkww 出口伤人
bkwy 耳听八方
bkxb 职级
bkyh 耳听为虚
bkym 职高
blaa 阵式
blap 阵营
blbl 阵阵
bldh 孟夏
bldw 孟春
blef 阵脚
blfg 阵雨
blfv 阵雪
blga 阵形
blga 阵型
blgq 阵列
blif 阵法
bliy 孟浪
blls 孟轲
blni 耳软心活
blnt 阵发
blnu 孟买
blpw 阵容
blrv 阵势
blto 孟秋
bluc 阵痛
blue 阵前
blwr 阵风
blxg 阵线
blyn 阵亡
bmaa 出工
bmaa 出芽
bmad 出项
bmaf 出鞘
bmag 出葬
bmai 出落
bmak 出勤
bmal 出苗
bmaq 出警
bmaw 出恭
bmbl 出阵
bmbm 陟岵陟屺
bmbm 出聘
bmbm 出粜
bmbn 出了
bmbw 出险
bmca 出戏
bmcf 出对
bmcg 出马
bmck 出台
bmco 隔岸观火
bmdh 出在
bmdw 聘期
bmee 出月
bmef 出脚
bmei 出膛
bmes 出彩
bmet 聘用
bmeu 出脱
bmfd 出城
bmfi 出示
bmfj 出刊
bmfp 出过
bmfu 出境
bmfu 出丧
bmgc 出到
bmgj 出更
bmgq 出殡
bmgq 出列
bmhk 出战
bmhw 出具
bmia 出港
bmif 出汗
bmig 出清
bmii 出水
bmip 出演
bmiu 出洋
bmiw 出没
bmiw 出浴
bmiy 出游
bmjf 出时
bmjg 出师
bmjg 出题
bmjt 出监
bmkg 出号
bmlf 出团
bmlu 出圈
bmlv 出轨
bmlw 出界
bmma 出典
bmmm 出山
bmmt 出账
bmna 出展
bmnh 出丑
bmnn 出书
bmnn 出局
bmnn 聘书
bmny 出尽
bmol 出库
bmot 出庭
bmot 出糗
bmoy 出炉
bmpa 出赛
bmpa 出塞
bmpa 皮肉之苦
bmpw 出窍
bmqa 出错
bmqb 出迎
bmqg 出钱
bmqi 出逃
bmqq 聘金
bmqt 出狱
bmqt 出猎
bmqu 出镜
bmrc 出摊
bmrk 出操
bmrt 出手
bmrt 出气
bmrv 出招
bmrv 出蛰
bmsa 出柜
bmsf 出票
bmst 出格
bmst 出梅
bmsu 出栏
bmsy 出榜
bmtd 出笼
bmte 出租
bmtf 出缺
bmtf 出徒
bmug 出卷
bmug 出拳
bmuh 出站
bmuj 出单
bmuk 聘问
bmuq 出资
bmus 出新
bmwa 出借
bmwb 出仓
bmwd 出伏
bmwg 出使
bmwt 出任
bmwt 聘任
bmwu 出位
bmww 出众
bmww 出价
bmwx 出货
bmxg 出线
bmxm 出纳
bmxq 聘约
bmye 聘为
bmyh 出让
bmyi 出就
bmyj 出齐
bmyw 出诊
bmyy 出访
bmyy 出言
bnaj 皮草
bnam 皮黄
bnar 皮匠
bnas 阿司匹林
bnbi 孔隙
bnbl 孔孟
bnbn 了了
bnby 孑孓
bnce 也能
bncf 也对
bncf 皮特
bncw 也难
bnde 也有
bndh 也在
bndh 也不
bndn 也成
bndy 也太
bned 也须
bnep 也受
bnet 皮毛
bnex 皮脂
bnfc 了却
bnfd 也需
bnfg 也未
bnfg 隔壁老王
bnfq 也无
bnfq 了无
bnft 也才
bnft 孔教
bnga 孔型
bnga 孔武
bngj 也更
bngn 也与
bngu 也来
bngu 皮夹
bnhd 也非
bnhv 孔眼
bnhx 了些
bnig 了清
bnim 孔洞
bnip 也常
bniv 了当
bnje 孔明
bnjy 皮影
bnka 了呀
bnkc 了吗
bnke 也别
bnkh 孑遗
bnkn 也叫
bnkn 了呢
bnkr 也听
bnkr 了啦
bnkw 也只
bnld 也因
bnlh 皮甲
bnlk 也回
bnlu 也较
bnmg 也同
bnmh 也由
bnmh 乃由
bnmh 皮帽
bnmt 了账
bnmw 皮肉
bnnb 也敢
bnnc 也怪
bnnf 皮层
bnnh 皮蛋
bnni 皮屑
bnnn 也已
bnnn 了局
bnnr 也怕
bnny 皮尺
bnoi 也应
bnom 孔庙
bnon 了断
bnoo 皮炎
bnoo 皮糖
bnor 聚乙烯
bnow 孔府
bnpp 了之
bnpq 子丑寅卯
bnpu 皮实
bnpu 皮袄
bnpu 皮袍
bnpu 也被
bnpv 了案
bnqd 了然
bnqd 孑然
bnqi 乃尔
bnqk 也够
bnqk 聊以解嘲
bnqt 皮猴
bnrh 也看
bnri 孔泉
bnrt 也挺
bnrt 孔丘
bnrw 随心所欲
bnrx 也指
bnry 也搞
bnsd 皮椅
bnsh 也想
bnsh 皮相
bnsk 也可
bnsr 皮棉
bnsv 也要
bntc 孔径
bnte 皮筋
bntg 也行
bntg 皮制
bntg 皮重
bnth 也算
bntj 了得
bntk 也和
bntm 也向
bntm 孑身
bntn 聊以自慰
bntn 陶情适性
bntq 也称
bnts 皮箱
bnts 皮条
bntv 也很
bntv 聊以自娱
bntw 皮筏
bnul 也曾
bnuq 也将
bnut 孔道
bnuw 皮疹
bnuy 也门
bnuy 孔门
bnwa 皮袋
bnwb 也仍
bnwb 了他
bnwc 乃翁
bnwd 也做
bnwf 也会
bnwg 也使
bnwg 耻居人下
bnwn 也似
bnwn 出以公心
bnwq 也像
bnwr 乃父
bnwt 也作
bnwt 皮件
bnwu 孔位
bnwu 乃们
bnww 也从
bnwx 皮货
bnwy 也令
bnwy 陈羽凡
bnxf 了结
bnxq 皮纸
bnxt 皮张
bnxw 也给
bnxx 也比
bnye 皮衣
bnyg 也请
bnyh 也让
bnyi 也就
bnym 聊以卒岁
bnym 也高
bnyn 了望
bnyu 也说
bnyy 也该
bobo 耿耿
boff 防火墙
bofh 耿直
bora 出类拔萃
bowa 附庸风雅
bowj 耿介
boyu 隋炀帝
bpai 院落
bpai 辽东
bpbj 辽阳
bpdb 皮之不存毛将焉附
bpdb 随之而出
bpdd 皮之不存
bpdg 随之而来
bpdg 联袂而至
bpdh 孤军奋战
bpdn 取之不尽
bpdu 取之不尽用之不竭
bpdu 取之不竭
bpff 院墙
bpfg 院士
bpfj 院刊
bpfq 辽远
bpfw 孤寡老人
bpgf 耽于
bpid 辽源
bpim 防空洞
bpip 辽沈
bpis 辽河
bpit 辽宁省
bpit 除害兴利
bpit 孤军深入
bpit 陀海
bpix 耽溺
bpjl 陀螺
bpkh 院中
bplf 院团
bplf 陪审团
bplg 辽国
bpmw 院内
bppt 院宅
bppw 孤家寡人
bpqh 院外
bpqq 辽金
bprn 院所
bpru 耽搁
bprx 阿塞拜疆
bpsg 辽西
bpte 院务
bptw 出神入化
bptx 院系
bpuk 院部
bpuy 院门
bpwh 孤军作战
bpwv 聚宝盆
bpxb 院级
bpxg 院线
bpyy 院方
bqan 陶艺
bqax 隐蕴
bqbf 陷阱
bqbg 阿尔及利亚
bqbl 陷阵
bqbp 孤儿院
bqbu 阴错阳差
bqbu 阳错阴差
bqcg 阿尔巴尼亚
bqdh 陷在
bqdm 阿尔泰山
bqdw 皮尔斯
bqfc 隐去
bqfd 聊城
bqff 陶土
bqfg 隐士
bqfh 聊起
bqfj 陷井
bqfj 陷进
bqfy 陷坑
bqga 隐形
bqgc 聊到
bqge 聊表
bqge 了然于胸
bqgm 隐现
bqgm 孤独求败
bqgt 险象环生
bqgt 孑然一身
bqhh 聊上
bqif 阿尔法
bqiw 隐没
bqiw 陷没
bqix 陷溺
bqjm 隐映
bqjt 隐晦
bqkw 隐喻
bqkw 聊啥
bqme 皮包骨
bqnd 隐居
bqnd 隐忧
bqng 隐情
bqnk 隐避
bqnt 隐性
bqnu 了解情况
bqny 聊以
bqpd 陷害
bqpn 隐密
bqpx 孤儿寡母
bqqd 陶然
bqqd 陶铸
bqqk 隐逸
bqrd 阿尔卑斯
bqre 阿尔卑斯山脉
bqrf 隐遁
bqrq 出尔反尔
bqrq 聊的
bqsk 聊赖
bqtc 隐私
bqtf 陶罐
bqtg 聊生
bqtj 聊得
bqtl 隐睾
bqtm 隐身
bqtm 陷身
bqtm 隐射
bqtn 隐秘
bqtp 陶管
bqub 陶塑
bquh 聊着
bqut 隐疾
bqvp 隐退
bqvy 隐忍
bqwc 陶俑
bqwd 隐伏
bqwn 隐僻
bqwn 皮包公司
bqwy 隐含
bqyd 聊斋
bqyf 隐讳
bqyg 隐语
bqyk 隐衷
bqyw 除夕夜
bqyy 陶文
brad 孤苦
brbb 孤子
brde 阿拉斯加
brdw 出手不凡
brdw 耳提面命
brdw 孤雁
brdw 及瓜而代
brej 孤胆
brfc 孤魂
brfd 孤城
brft 孤老
brfw 孤零
brgq 孤残
bric 阿拉法特
brjt 孤星
brjy 孤影
brkk 阿托品
brmh 孤帆
brmm 孤山
brmt 孤峰
brno 聚氯乙烯
brol 孤烟
bros 孤灯
brpa 孤寒
brpd 孤寡
brph 孤寂
brpl 孤军
brqm 孤岛
brrk 孤拐
brsg 孤本
brsl 阿拉木图
brso 孤楼
brtm 孤身
brtm 出气筒
brtu 孤舟
bruj 孤单
brun 孤癖
brvf 孤孀
brvv 孤女
brwg 孤傲
brwl 阿拉伯联合酋长国
brwn 孤僻
brxu 孤弱
brym 孤高
bsbp 耵聍
bsbw 阿附
bsdd 阿大
bsdg 阿三
bseu 阿胶
bshi 阿叔
bsib 阿婆
bsit 陕西省
bsiu 耳根清净
bsje 阿盟
bsjf 阿里
bsjj 阿昌
bsjl 阿曼
bskf 阿嚏
bslv 阿囡
bsng 降格以求
bsnu 阿飞
bsoy 随机应变
bsqy 阿訇
bsru 阿拉
bssk 阿哥
bsss 阴森森
bsth 阿片
bsuf 阿斗
bsuy 阿门
bsuy 阿六
bsve 阿姐
bsve 阿嫂
bsvf 阿妹
bsvp 阿婶
bswc 阿公
bswr 阿伯
bswr 阿爸
bswr 阿爹
bsya 阿诺
bsye 阿谀
btan 降世
btau 降薪
btbd 阡陌
btbg 聒耳
btbk 降职
btdf 降压
btdn 隆盛
btdv 孟德斯鸠
btdw 了身达命
btdw 出简不出全
bteb 降服
bteq 隆胸
btfg 降雨
btfn 出乖露丑
btfs 降耗
btfv 降雪
btfv 出处进退
btgh 降下
btgw 孤身一人
btgw 出处殊途
btig 隆兴
btil 出租汽车
btjj 隆昌
btkd 降顺
btkg 降号
btkh 隆中
btkk 聒噪
btkw 耳鼻喉
btld 隆恩
btlf 陷入困境
btlg 出租车
btlg 盈千累万
btmh 降幅
btmh 卫生巾
btmn 出自内心
btng 隆情
btnm 孤行己见
btnm 堕入情网
btoc 降序
btoo 降火
btpt 取长补短
btqd 孜然
btqe 降解
btqu 亟待解决
btrd 隔年皇历
btrg 随身携带
btsi 防微杜渐
btsm 随处可见
btss 孔繁森
btst 降格
btte 出生年月
btth 降息
bttj 降香
bttj 出生年月日
bttu 隆冬
btty 降入
btuj 卫生间
btuo 出乎意料
btuq 出乎意外
btuq 出敌意外
btuq 出乎意料之外
btuq 出自意外
btuq 降将
btvm 隔行如隔山
btvt 降妖
btwd 降伏
btwx 耶和华
btxb 降级
btxg 子午线
btxq 卫生纸
btye 降为
btym 承德市
btym 降调
btyr 承先启后
btyt 降旗
btyy 随行就市
buag 陪葬
buai 障蔽
buak 联勤
bubq 陪聊
bubq 阴差阳错
bubq 联产承包
bubu 陪陪
bubw 联队
buby 联防
buce 联通
bucq 联欢
bucq 附着物
budd 联大
budd 堕甑不顾
budh 聪慧
budn 联成
budq 出门在外
budu 阳关大道
budw 联奏
buen 附着力
buew 联办
bufc 联运
bufc 联动
bufd 出头露面
bufr 孤立无援
buft 联考
buft 陪都
buft 陪考
buhh 耳闻目睹
buhm 耳闻目见
buhq 陪餐
buht 陪睡
buhv 障眼
buim 隧洞
buis 陪酒
bujn 联电
bukh 隘路
bukj 联唱
bukk 隘口
bukt 陪吃
bulf 联署
bumr 联网
buna 联展
bunk 障壁
buoa 联席
buos 陪床
bupa 联赛
bupj 陪审
bupj 出头之日
bupt 陪客
bupu 陪衬
bupu 联袂
buqg 出头鸟
buqi 联锁
buqi 联销
buqk 联名
buqk 联句
burt 联手
burt 联播
buru 联接
burw 子弟兵
bury 陪护
busw 联机
butr 陪我
buts 出将入相
butt 陪笑
buud 陪送
buvb 陪她
buvl 联姻
buvp 陪嫁
buvp 出门如宾
buwa 联供
buwb 陪他
buwf 联会
buwf 陪祭
buwf 陪侍
buwk 联保
buwk 聚美优品
buwq 陪你
buwq 承颜候色
buws 联体
buwu 陪伴
buww 联众
buwx 联华
buwy 陪住
buwy 陪集
buxa 陪练
buxm 联贯
buyf 陪读
buyn 联词
buyn 联户
buyn 联翩
buyn 陪房
buyp 联谊
buyr 承前启后
buyw 陪夜
